0.0,0.00583
3.9063e-05,0.006618
7.8125e-05,0.007539
0.000117,0.008081
0.000156,0.010096
0.000195,0.010111
0.000234,0.010432
0.000273,0.010607
0.000312,0.012827
0.000352,0.012578
0.000391,0.018492
0.00043,0.020136
0.000469,0.01959
0.000508,0.021915
0.000547,0.024535
0.000586,0.020813
0.000625,0.020461
0.000664,0.023255
0.000703,0.022124
0.000742,0.023338
0.000781,0.02292
0.00082,0.022043
0.000859,0.023986
0.000898,0.023196
0.000937,0.024525
0.000977,0.02623
0.001016,0.027619
0.001055,0.029318
0.001094,0.02955
0.001133,0.031645
0.001172,0.028179
0.001211,0.028361
0.00125,0.029074
0.001289,0.030706
0.001328,0.031506
0.001367,0.032386
0.001406,0.03206
0.001445,0.031098
0.001484,0.032154
0.001523,0.033414
0.001562,0.032942
0.001602,0.033582
0.001641,0.03417
0.00168,0.032864
0.001719,0.034834
0.001758,0.035913
0.001797,0.033878
0.001836,0.031042
0.001875,0.036006
0.001914,0.040048
0.001953,0.039415
0.001992,0.038723
0.002031,0.036394
0.00207,0.036924
0.002109,0.036681
0.002148,0.037438
0.002187,0.038769
0.002227,0.038233
0.002266,0.037857
0.002305,0.03895
0.002344,0.03776
0.002383,0.038036
0.002422,0.039037
0.002461,0.038941
0.0025,0.03696
0.002539,0.03871
0.002578,0.036041
0.002617,0.040151
0.002656,0.034388
0.002695,0.038657
0.002734,0.036422
0.002773,0.035002
0.002812,0.036592
0.002852,0.03398
0.002891,0.034518
0.00293,0.032495
0.002969,0.032511
0.003008,0.032758
0.003047,0.030717
0.003086,0.03286
0.003125,0.032596
0.003164,0.032179
0.003203,0.031482
0.003242,0.030402
0.003281,0.028319
0.00332,0.027763
0.003359,0.026376
0.003398,0.025263
0.003437,0.027513
0.003477,0.02724
0.003516,0.027322
0.003555,0.028305
0.003594,0.026118
0.003633,0.026022
0.003672,0.025263
0.003711,0.025415
0.00375,0.024766
0.003789,0.023588
0.003828,0.02372
0.003867,0.023813
0.003906,0.024629
0.003945,0.023704
0.003984,0.023027
0.004023,0.023317
0.004062,0.022707
0.004102,0.021985
0.004141,0.022728
0.00418,0.021068
0.004219,0.021425
0.004258,0.021469
0.004297,0.021167
0.004336,0.020927
0.004375,0.019855
0.004414,0.019821
0.004453,0.019446
0.004492,0.018847
0.004531,0.018547
0.00457,0.017838
0.004609,0.018687
0.004648,0.017442
0.004687,0.016594
0.004727,0.016872
0.004766,0.016011
0.004805,0.016501
0.004844,0.015131
0.004883,0.015585
0.004922,0.014539
0.004961,0.015061
0.005,0.014029
0.005039,0.013491
0.005078,0.012629
0.005117,0.012961
0.005156,0.012677
0.005195,0.009847
0.005234,0.011595
0.005273,0.010463
0.005312,0.008799
0.005352,0.010141
0.005391,0.010359
0.00543,0.00976
0.005469,0.009419
0.005508,0.008526
0.005547,0.007746
0.005586,0.007796
0.005625,0.007008
0.005664,0.007055
0.005703,0.005215
0.005742,0.006191
0.005781,0.005267
0.00582,0.005156
0.005859,0.004117
0.005898,0.004341
0.005937,0.00446
0.005977,0.002871
0.006016,0.002775
0.006055,0.00288
0.006094,0.002038
0.006133,0.002815
0.006172,0.002175
0.006211,0.001716
0.00625,0.001853
0.006289,0.000817
0.006328,0.001089
0.006367,0.000649
0.006406,0.000358
0.006445,-8.1529e-06
0.006484,0.000272
0.006523,-0.000839
0.006562,-0.000736
0.006602,-0.000799
0.006641,-0.001693
0.00668,-0.001133
0.006719,-0.001171
0.006758,-0.002575
0.006797,-0.002575
0.006836,-0.00266
0.006875,-0.002731
0.006914,-0.002656
0.006953,-0.003726
0.006992,-0.003677
0.007031,-0.004041
0.00707,-0.004415
0.007109,-0.005534
0.007148,-0.006119
0.007187,-0.005153
0.007227,-0.006195
0.007266,-0.006913
0.007305,-0.006564
0.007344,-0.007017
0.007383,-0.008305
0.007422,-0.007775
0.007461,-0.007949
0.0075,-0.008672
0.007539,-0.009305
0.007578,-0.009845
0.007617,-0.009208
0.007656,-0.009082
0.007695,-0.009823
0.007734,-0.010705
0.007773,-0.010067
0.007812,-0.011389
0.007852,-0.010833
0.007891,-0.011375
0.00793,-0.011264
0.007969,-0.011242
0.008008,-0.010563
0.008047,-0.011103
0.008086,-0.010469
0.008125,-0.010949
0.008164,-0.011086
0.008203,-0.011752
0.008242,-0.011866
0.008281,-0.011215
0.00832,-0.010638
0.008359,-0.010227
0.008398,-0.009744
0.008437,-0.009524
0.008477,-0.009864
0.008516,-0.008903
0.008555,-0.008539
0.008594,-0.008432
0.008633,-0.00809
0.008672,-0.008064
0.008711,-0.013742
0.00875,-0.009115
0.008789,-0.009367
0.008828,-0.010816
0.008867,-0.013545
0.008906,-0.013914
0.008945,-0.008478
0.008984,-0.006721
0.009023,-0.007132
0.009062,-0.007359
0.009102,-0.004431
0.009141,-0.002653
0.00918,-0.003845
0.009219,-0.003971
0.009258,-0.002583
0.009297,-0.002054
0.009336,-0.00415
0.009375,-0.00387
0.009414,-0.002267
0.009453,-0.001426
0.009492,4.5523e-05
0.009531,0.000567
0.00957,0.000141
0.009609,0.003521
0.009648,0.0021
0.009687,0.002021
0.009727,0.003671
0.009766,0.00303
0.009805,0.004515
0.009844,0.00403
0.009883,0.004326
0.009922,0.004207
0.009961,0.005933
0.01,0.00705
0.010039,0.007356
0.010078,0.007871
0.010117,0.008477
0.010156,0.012515
0.010195,0.009115
0.010234,0.005847
0.010273,0.007694
0.010312,0.010689
0.010352,0.012728
0.010391,0.012013
0.01043,0.012432
0.010469,0.013589
0.010508,0.013102
0.010547,0.013891
0.010586,0.015045
0.010625,0.015711
0.010664,0.016259
0.010703,0.015386
0.010742,0.016018
0.010781,0.014964
0.01082,0.018735
0.010859,0.01739
0.010898,0.021769
0.010937,0.01525
0.010977,0.024354
0.011016,0.020584
0.011055,0.019422
0.011094,0.025426
0.011133,0.021413
0.011172,0.025353
0.011211,0.024526
0.01125,0.02726
0.011289,0.02625
0.011328,0.027965
0.011367,0.027468
0.011406,0.025282
0.011445,0.026788
0.011484,0.027959
0.011523,0.028974
0.011562,0.030091
0.011602,0.032343
0.011641,0.03333
0.01168,0.033478
0.011719,0.033943
0.011758,0.034785
0.011797,0.033363
0.011836,0.034109
0.011875,0.03548
0.011914,0.034979
0.011953,0.035859
0.011992,0.036496
0.012031,0.035115
0.01207,0.035929
0.012109,0.036221
0.012148,0.038264
0.012187,0.036575
0.012227,0.037924
0.012266,0.035951
0.012305,0.038542
0.012344,0.037088
0.012383,0.037707
0.012422,0.037669
0.012461,0.03819
0.0125,0.03865
0.012539,0.03815
0.012578,0.038677
0.012617,0.038577
0.012656,0.038465
0.012695,0.038422
0.012734,0.038235
0.012773,0.037846
0.012812,0.038857
0.012852,0.038133
0.012891,0.039005
0.01293,0.039524
0.012969,0.03912
0.013008,0.039705
