0.0,-0.012723
3.9063e-05,-0.013107
7.8125e-05,-0.011176
0.000117,-0.010583
0.000156,-0.010898
0.000195,-0.008305
0.000234,-0.008454
0.000273,-0.007911
0.000312,-0.007796
0.000352,-0.00656
0.000391,-0.006654
0.00043,-0.005865
0.000469,-0.004221
0.000508,-0.004002
0.000547,-0.003256
0.000586,-0.002496
0.000625,-0.001108
0.000664,-0.000371
0.000703,0.000517
0.000742,0.001703
0.000781,0.003109
0.00082,0.004407
0.000859,0.005114
0.000898,0.00545
0.000937,0.007112
0.000977,0.007981
0.001016,0.007776
0.001055,0.009328
0.001094,0.010724
0.001133,0.011125
0.001172,0.012339
0.001211,0.012929
0.00125,0.014313
0.001289,0.015419
0.001328,0.016558
0.001367,0.016761
0.001406,0.018016
0.001445,0.019488
0.001484,0.020585
0.001523,0.021575
0.001562,0.02237
0.001602,0.023799
0.001641,0.025685
0.00168,0.026553
0.001719,0.027862
0.001758,0.028645
0.001797,0.029507
0.001836,0.031504
0.001875,0.032454
0.001914,0.033613
0.001953,0.034048
0.001992,0.035205
0.002031,0.035645
0.00207,0.036794
0.002109,0.037368
0.002148,0.037932
0.002187,0.03852
0.002227,0.039232
0.002266,0.039262
0.002305,0.039803
0.002344,0.03984
0.002383,0.039767
0.002422,0.039561
0.002461,0.040059
0.0025,0.039782
0.002539,0.0382
0.002578,0.039691
0.002617,0.040577
0.002656,0.039095
0.002695,0.038416
0.002734,0.038806
0.002773,0.038991
0.002812,0.038554
0.002852,0.039287
0.002891,0.038567
0.00293,0.038065
0.002969,0.039412
0.003008,0.039238
0.003047,0.039585
0.003086,0.038876
0.003125,0.038946
0.003164,0.039658
0.003203,0.040145
0.003242,0.040238
0.003281,0.046957
0.00332,0.046641
0.003359,0.045223
0.003398,0.044764
0.003437,0.045582
0.003477,0.048819
0.003516,0.04503
0.003555,0.043373
0.003594,0.047553
0.003633,0.045325
0.003672,0.044982
0.003711,0.043391
0.00375,0.042315
0.003789,0.044858
0.003828,0.044459
0.003867,0.04371
0.003906,0.045474
0.003945,0.045763
0.003984,0.044072
0.004023,0.044584
0.004062,0.040373
0.004102,0.039852
0.004141,0.042554
0.00418,0.040383
0.004219,0.040467
0.004258,0.040339
0.004297,0.040928
0.004336,0.038975
0.004375,0.040286
0.004414,0.039537
0.004453,0.040541
0.004492,0.039665
0.004531,0.038
0.00457,0.036226
0.004609,0.038602
0.004648,0.038241
0.004687,0.036794
0.004727,0.038198
0.004766,0.036096
0.004805,0.038866
0.004844,0.036306
0.004883,0.036408
0.004922,0.034509
0.004961,0.035499
0.005,0.036416
0.005039,0.037379
0.005078,0.037406
0.005117,0.035447
0.005156,0.034471
0.005195,0.032452
0.005234,0.033194
0.005273,0.032148
0.005312,0.034227
0.005352,0.032082
0.005391,0.032354
0.00543,0.030955
0.005469,0.030059
0.005508,0.029739
0.005547,0.035737
0.005586,0.024583
0.005625,0.02972
0.005664,0.028084
0.005703,0.027092
0.005742,0.027821
0.005781,0.024978
0.00582,0.025083
0.005859,0.022952
0.005898,0.020378
0.005937,0.021187
0.005977,0.021702
0.006016,0.021346
0.006055,0.020715
0.006094,0.019685
0.006133,0.017288
0.006172,0.013166
0.006211,0.012592
0.00625,0.012481
0.006289,0.012357
0.006328,0.013409
0.006367,0.012559
0.006406,0.011323
0.006445,0.01112
0.006484,0.008136
0.006523,0.007861
0.006562,0.00815
0.006602,0.00546
0.006641,0.006234
0.00668,0.003703
0.006719,0.003586
0.006758,0.002361
0.006797,0.000469
0.006836,0.000306
0.006875,-0.002337
0.006914,-0.002998
0.006953,-0.004341
0.006992,-0.004755
0.007031,-0.006971
0.00707,-0.009005
0.007109,-0.009529
0.007148,-0.010231
0.007187,-0.012254
0.007227,-0.013636
0.007266,-0.014973
0.007305,-0.015058
0.007344,-0.016504
0.007383,-0.018119
0.007422,-0.019032
0.007461,-0.018804
0.0075,-0.020623
0.007539,-0.020957
0.007578,-0.022084
0.007617,-0.023602
0.007656,-0.023656
0.007695,-0.024035
0.007734,-0.025807
0.007773,-0.026576
0.007812,-0.02765
0.007852,-0.029417
0.007891,-0.029213
0.00793,-0.030307
0.007969,-0.030737
0.008008,-0.031281
0.008047,-0.032187
0.008086,-0.03218
0.008125,-0.032546
0.008164,-0.033302
0.008203,-0.034614
0.008242,-0.035982
0.008281,-0.032734
0.00832,-0.0343
0.008359,-0.034617
0.008398,-0.035725
0.008437,-0.036265
0.008477,-0.036539
0.008516,-0.036358
0.008555,-0.036051
0.008594,-0.035148
0.008633,-0.035186
0.008672,-0.035266
0.008711,-0.033921
0.00875,-0.03528
0.008789,-0.035001
0.008828,-0.033228
0.008867,-0.033022
0.008906,-0.032375
0.008945,-0.032697
0.008984,-0.032396
0.009023,-0.031426
0.009062,-0.030605
0.009102,-0.030406
0.009141,-0.030867
0.00918,-0.029747
0.009219,-0.029667
0.009258,-0.028953
0.009297,-0.028801
0.009336,-0.028613
0.009375,-0.029214
0.009414,-0.028098
0.009453,-0.028244
0.009492,-0.026901
0.009531,-0.026079
0.00957,-0.02631
0.009609,-0.025674
0.009648,-0.025115
0.009687,-0.02475
0.009727,-0.023734
0.009766,-0.022994
0.009805,-0.022121
0.009844,-0.021436
0.009883,-0.020977
0.009922,-0.020052
0.009961,-0.018616
0.01,-0.019569
0.010039,-0.018105
0.010078,-0.017067
0.010117,-0.016348
0.010156,-0.015739
0.010195,-0.014642
0.010234,-0.012996
